multiplier,std_time,unix_time
1.0,2024-05-08 17:14:46+00:00,1715188486
1.57,2024-05-08 17:15:15+00:00,1715188515
3.28,2024-05-08 17:15:45+00:00,1715188545
1.07,2024-05-08 17:16:00+00:00,1715188560
3.06,2024-05-08 17:16:31+00:00,1715188591
1.92,2024-05-08 17:17:00+00:00,1715188620
1.99,2024-05-08 17:17:30+00:00,1715188650
1.96,2024-05-08 17:18:02+00:00,1715188682
1.75,2024-05-08 17:18:31+00:00,1715188711
6.29,2024-05-08 17:19:20+00:00,1715188760
1.84,2024-05-08 17:19:46+00:00,1715188786
1.22,2024-05-08 17:20:02+00:00,1715188802
2.55,2024-05-08 17:20:46+00:00,1715188846
1.3,2024-05-08 17:21:00+00:00,1715188860
3.77,2024-05-08 17:21:32+00:00,1715188892
1.75,2024-05-08 17:22:00+00:00,1715188920
2.27,2024-05-08 17:22:31+00:00,1715188951
1.61,2024-05-08 17:23:01+00:00,1715188981
2.56,2024-05-08 17:23:31+00:00,1715189011
1.56,2024-05-08 17:24:01+00:00,1715189041
37.34,2024-05-08 17:25:02+00:00,1715189102
3.39,2024-05-08 17:25:30+00:00,1715189130
1.29,2024-05-08 17:26:00+00:00,1715189160
2.98,2024-05-08 17:26:31+00:00,1715189191
2.24,2024-05-08 17:27:02+00:00,1715189222
1.06,2024-05-08 17:27:33+00:00,1715189253
4.33,2024-05-08 17:28:01+00:00,1715189281
2.09,2024-05-08 17:28:31+00:00,1715189311
1.62,2024-05-08 17:29:01+00:00,1715189341
1.65,2024-05-08 17:29:30+00:00,1715189370
8.34,2024-05-08 17:30:15+00:00,1715189415
1.07,2024-05-08 17:30:45+00:00,1715189445
3.44,2024-05-08 17:31:18+00:00,1715189478
2.3,2024-05-08 17:31:46+00:00,1715189506
2.22,2024-05-08 17:32:17+00:00,1715189537
3.43,2024-05-08 17:32:46+00:00,1715189566
1.16,2024-05-08 17:33:16+00:00,1715189596
1.21,2024-05-08 17:33:31+00:00,1715189611
12.87,2024-05-08 17:34:31+00:00,1715189671
1.31,2024-05-08 17:34:46+00:00,1715189686
1.33,2024-05-08 17:35:15+00:00,1715189715
1.65,2024-05-08 17:35:30+00:00,1715189730
1.01,2024-05-08 17:36:00+00:00,1715189760
1.25,2024-05-08 17:36:17+00:00,1715189777
1.25,2024-05-08 17:36:31+00:00,1715189791
1.0,2024-05-08 17:37:03+00:00,1715189823
2.93,2024-05-08 17:37:16+00:00,1715189836
10.36,2024-05-08 17:38:01+00:00,1715189881
42.5,2024-05-08 17:39:01+00:00,1715189941
1.7,2024-05-08 17:39:33+00:00,1715189973
5.83,2024-05-08 17:40:15+00:00,1715190015
4.07,2024-05-08 17:40:45+00:00,1715190045
1.07,2024-05-08 17:41:16+00:00,1715190076
2.72,2024-05-08 17:41:45+00:00,1715190105
1.03,2024-05-08 17:42:03+00:00,1715190123
1.04,2024-05-08 17:42:16+00:00,1715190136
1.11,2024-05-08 17:42:46+00:00,1715190166
1.55,2024-05-08 17:43:16+00:00,1715190196
8.97,2024-05-08 17:44:01+00:00,1715190241
2.74,2024-05-08 17:44:31+00:00,1715190271
7.72,2024-05-08 17:45:15+00:00,1715190315
1.17,2024-05-08 17:45:30+00:00,1715190330
2.87,2024-05-08 17:46:00+00:00,1715190360
2.24,2024-05-08 17:46:30+00:00,1715190390
1.83,2024-05-08 17:47:08+00:00,1715190428
3.43,2024-05-08 17:47:30+00:00,1715190450
6.49,2024-05-08 17:48:17+00:00,1715190497
1.02,2024-05-08 17:48:33+00:00,1715190513
2.87,2024-05-08 17:49:02+00:00,1715190542
1.29,2024-05-08 17:49:31+00:00,1715190571
1.82,2024-05-08 17:49:45+00:00,1715190585
2.33,2024-05-08 17:50:15+00:00,1715190615
2.53,2024-05-08 17:50:45+00:00,1715190645
1.05,2024-05-08 17:51:16+00:00,1715190676
1.66,2024-05-08 17:51:32+00:00,1715190692
2.83,2024-05-08 17:52:17+00:00,1715190737
1.57,2024-05-08 17:52:45+00:00,1715190765
1.74,2024-05-08 17:53:03+00:00,1715190783
25.85,2024-05-08 17:54:01+00:00,1715190841
3.35,2024-05-08 17:54:35+00:00,1715190875
1.0,2024-05-08 17:54:47+00:00,1715190887
1.29,2024-05-08 17:55:03+00:00,1715190903
1.32,2024-05-08 17:55:30+00:00,1715190930
1.51,2024-05-08 17:56:00+00:00,1715190960
2.01,2024-05-08 17:56:16+00:00,1715190976
3.48,2024-05-08 17:56:46+00:00,1715191006
1.18,2024-05-08 17:57:01+00:00,1715191021
1.37,2024-05-08 17:57:33+00:00,1715191053
3.63,2024-05-08 17:58:02+00:00,1715191082
1.43,2024-05-08 17:58:31+00:00,1715191111
2.29,2024-05-08 17:59:03+00:00,1715191143
4.3,2024-05-08 17:59:33+00:00,1715191173
1.0,2024-05-08 17:59:46+00:00,1715191186
2.12,2024-05-08 18:00:02+00:00,1715191202
1.17,2024-05-08 18:00:30+00:00,1715191230
1.38,2024-05-08 18:00:45+00:00,1715191245
4.59,2024-05-08 18:01:16+00:00,1715191276
1.22,2024-05-08 18:01:46+00:00,1715191306
1.37,2024-05-08 18:02:01+00:00,1715191321
4.28,2024-05-08 18:02:32+00:00,1715191352
1.0,2024-05-08 18:02:47+00:00,1715191367
13.73,2024-05-08 18:03:52+00:00,1715191432
1.2,2024-05-08 18:04:04+00:00,1715191444
1.45,2024-05-08 18:04:21+00:00,1715191461
51.79,2024-05-08 18:05:30+00:00,1715191530
1.18,2024-05-08 18:05:45+00:00,1715191545
4.46,2024-05-08 18:06:19+00:00,1715191579
1.03,2024-05-08 18:06:32+00:00,1715191592
1.29,2024-05-08 18:06:46+00:00,1715191606
1.31,2024-05-08 18:07:16+00:00,1715191636
1.0,2024-05-08 18:07:52+00:00,1715191672
1.15,2024-05-08 18:08:01+00:00,1715191681
1.81,2024-05-08 18:08:16+00:00,1715191696
2.07,2024-05-08 18:08:47+00:00,1715191727
1.75,2024-05-08 18:09:22+00:00,1715191762
1.26,2024-05-08 18:09:31+00:00,1715191771
2.97,2024-05-08 18:10:05+00:00,1715191805
2.3,2024-05-08 18:10:30+00:00,1715191830
2.85,2024-05-08 18:10:45+00:00,1715191845
2.16,2024-05-08 18:11:15+00:00,1715191875
1.37,2024-05-08 18:11:30+00:00,1715191890
31.05,2024-05-08 18:12:39+00:00,1715191959
4.42,2024-05-08 18:13:02+00:00,1715191982
1.24,2024-05-08 18:13:17+00:00,1715191997
4.78,2024-05-08 18:14:07+00:00,1715192047
4.05,2024-05-08 18:14:33+00:00,1715192073
1.0,2024-05-08 18:14:46+00:00,1715192086
6.35,2024-05-08 18:15:30+00:00,1715192130
1.0,2024-05-08 18:15:45+00:00,1715192145
1.88,2024-05-08 18:16:00+00:00,1715192160
1.56,2024-05-08 18:16:30+00:00,1715192190
3.18,2024-05-08 18:17:00+00:00,1715192220
3.05,2024-05-08 18:17:30+00:00,1715192250
1.37,2024-05-08 18:18:01+00:00,1715192281
1.14,2024-05-08 18:18:17+00:00,1715192297
1.64,2024-05-08 18:18:31+00:00,1715192311
1.17,2024-05-08 18:18:46+00:00,1715192326
2.7,2024-05-08 18:19:19+00:00,1715192359
71.74,2024-05-08 18:20:30+00:00,1715192430
1.69,2024-05-08 18:20:45+00:00,1715192445
5.82,2024-05-08 18:21:15+00:00,1715192475
2.63,2024-05-08 18:21:45+00:00,1715192505
1.04,2024-05-08 18:22:17+00:00,1715192537
3.01,2024-05-08 18:22:46+00:00,1715192566
2.4,2024-05-08 18:23:16+00:00,1715192596
1.38,2024-05-08 18:23:31+00:00,1715192611
1.0,2024-05-08 18:23:45+00:00,1715192625
1.32,2024-05-08 18:24:16+00:00,1715192656
1.0,2024-05-08 18:24:31+00:00,1715192671
1.77,2024-05-08 18:24:46+00:00,1715192686
1.28,2024-05-08 18:25:01+00:00,1715192701
2.14,2024-05-08 18:25:30+00:00,1715192730
4.27,2024-05-08 18:26:15+00:00,1715192775
1.35,2024-05-08 18:26:30+00:00,1715192790
2.27,2024-05-08 18:27:00+00:00,1715192820
1.07,2024-05-08 18:27:15+00:00,1715192835
1.23,2024-05-08 18:27:30+00:00,1715192850
1.58,2024-05-08 18:27:45+00:00,1715192865
1.34,2024-05-08 18:28:15+00:00,1715192895
1.29,2024-05-08 18:28:31+00:00,1715192911
1.17,2024-05-08 18:28:47+00:00,1715192927
1.24,2024-05-08 18:29:01+00:00,1715192941
1.27,2024-05-08 18:29:15+00:00,1715192955
1.0,2024-05-08 18:29:30+00:00,1715192970
6.47,2024-05-08 18:30:15+00:00,1715193015
12.53,2024-05-08 18:31:00+00:00,1715193060
1.44,2024-05-08 18:31:15+00:00,1715193075
4.03,2024-05-08 18:32:01+00:00,1715193121
1.55,2024-05-08 18:32:18+00:00,1715193138
1.56,2024-05-08 18:32:31+00:00,1715193151
2.17,2024-05-08 18:33:04+00:00,1715193184
8.02,2024-05-08 18:33:46+00:00,1715193226
2.36,2024-05-08 18:34:17+00:00,1715193257
1.18,2024-05-08 18:34:33+00:00,1715193273
1.16,2024-05-08 18:34:48+00:00,1715193288
1.19,2024-05-08 18:35:16+00:00,1715193316
1.3,2024-05-08 18:35:30+00:00,1715193330
14.31,2024-05-08 18:36:20+00:00,1715193380
9.13,2024-05-08 18:37:04+00:00,1715193424
1.51,2024-05-08 18:37:17+00:00,1715193437
1.62,2024-05-08 18:37:32+00:00,1715193452
1.0,2024-05-08 18:38:07+00:00,1715193487
5.34,2024-05-08 18:38:46+00:00,1715193526
1.53,2024-05-08 18:39:16+00:00,1715193556
6.04,2024-05-08 18:39:49+00:00,1715193589
1.05,2024-05-08 18:40:01+00:00,1715193601
1.56,2024-05-08 18:40:30+00:00,1715193630
4.9,2024-05-08 18:41:00+00:00,1715193660
2.27,2024-05-08 18:41:31+00:00,1715193691
1.0,2024-05-08 18:41:47+00:00,1715193707
1.46,2024-05-08 18:42:08+00:00,1715193728
3.99,2024-05-08 18:42:30+00:00,1715193750
1.61,2024-05-08 18:43:04+00:00,1715193784
4.85,2024-05-08 18:43:34+00:00,1715193814
1.15,2024-05-08 18:43:49+00:00,1715193829
4.32,2024-05-08 18:44:18+00:00,1715193858
2.06,2024-05-08 18:44:46+00:00,1715193886
2.73,2024-05-08 18:45:15+00:00,1715193915
1.12,2024-05-08 18:45:30+00:00,1715193930
1.21,2024-05-08 18:45:45+00:00,1715193945
1.98,2024-05-08 18:46:15+00:00,1715193975
1.5,2024-05-08 18:46:30+00:00,1715193990
2.27,2024-05-08 18:47:01+00:00,1715194021
6.12,2024-05-08 18:47:31+00:00,1715194051
1.01,2024-05-08 18:47:46+00:00,1715194066
2.45,2024-05-08 18:48:16+00:00,1715194096
48.8,2024-05-08 18:49:17+00:00,1715194157
1.0,2024-05-08 18:49:32+00:00,1715194172
1.14,2024-05-08 18:49:46+00:00,1715194186
1.49,2024-05-08 18:50:15+00:00,1715194215
12.04,2024-05-08 18:50:45+00:00,1715194245
1.76,2024-05-08 18:51:16+00:00,1715194276
1.59,2024-05-08 18:51:31+00:00,1715194291
22.57,2024-05-08 18:52:38+00:00,1715194358
1.95,2024-05-08 18:52:46+00:00,1715194366
2.1,2024-05-08 18:53:16+00:00,1715194396
1.08,2024-05-08 18:53:32+00:00,1715194412
1.82,2024-05-08 18:54:01+00:00,1715194441
2.29,2024-05-08 18:54:33+00:00,1715194473
19.2,2024-05-08 18:55:15+00:00,1715194515
4.8,2024-05-08 18:55:45+00:00,1715194545
1.93,2024-05-08 18:56:17+00:00,1715194577
3.68,2024-05-08 18:56:45+00:00,1715194605
3.96,2024-05-08 18:57:16+00:00,1715194636
1.48,2024-05-08 18:57:31+00:00,1715194651
4.46,2024-05-08 18:58:18+00:00,1715194698
1.58,2024-05-08 18:58:47+00:00,1715194727
1.69,2024-05-08 18:59:02+00:00,1715194742
4.46,2024-05-08 18:59:48+00:00,1715194788
2.59,2024-05-08 19:00:02+00:00,1715194802
7.07,2024-05-08 19:00:46+00:00,1715194846
1.14,2024-05-08 19:01:00+00:00,1715194860
1.81,2024-05-08 19:01:31+00:00,1715194891
1.04,2024-05-08 19:01:49+00:00,1715194909
1.36,2024-05-08 19:02:00+00:00,1715194920
1.35,2024-05-08 19:02:32+00:00,1715194952
1.29,2024-05-08 19:02:49+00:00,1715194969
1.47,2024-05-08 19:03:01+00:00,1715194981
1.0,2024-05-08 19:03:16+00:00,1715194996
14.63,2024-05-08 19:04:02+00:00,1715195042
1.98,2024-05-08 19:04:30+00:00,1715195070
4.33,2024-05-08 19:05:02+00:00,1715195102
1.0,2024-05-08 19:05:15+00:00,1715195115
4.81,2024-05-08 19:06:00+00:00,1715195160
1.05,2024-05-08 19:06:17+00:00,1715195177
4.05,2024-05-08 19:07:06+00:00,1715195226
1.45,2024-05-08 19:07:16+00:00,1715195236
2.56,2024-05-08 19:07:46+00:00,1715195266
1.16,2024-05-08 19:08:02+00:00,1715195282
6.69,2024-05-08 19:08:48+00:00,1715195328
2.76,2024-05-08 19:09:19+00:00,1715195359
2.13,2024-05-08 19:09:49+00:00,1715195389
1.13,2024-05-08 19:10:03+00:00,1715195403
1.69,2024-05-08 19:10:30+00:00,1715195430
47.48,2024-05-08 19:11:31+00:00,1715195491
2.41,2024-05-08 19:12:02+00:00,1715195522
10.99,2024-05-08 19:12:51+00:00,1715195571
2.24,2024-05-08 19:13:18+00:00,1715195598
1.05,2024-05-08 19:13:31+00:00,1715195611
1.07,2024-05-08 19:13:47+00:00,1715195627
2.33,2024-05-08 19:14:16+00:00,1715195656
1.29,2024-05-08 19:14:46+00:00,1715195686
2.31,2024-05-08 19:15:15+00:00,1715195715
2.28,2024-05-08 19:15:45+00:00,1715195745
1.82,2024-05-08 19:16:00+00:00,1715195760
9.71,2024-05-08 19:16:45+00:00,1715195805
1.2,2024-05-08 19:17:18+00:00,1715195838
1.37,2024-05-08 19:17:31+00:00,1715195851
1.08,2024-05-08 19:17:46+00:00,1715195866
1.4,2024-05-08 19:18:18+00:00,1715195898
1.07,2024-05-08 19:18:31+00:00,1715195911
17.16,2024-05-08 19:19:16+00:00,1715195956
2.38,2024-05-08 19:19:48+00:00,1715195988
11.87,2024-05-08 19:20:31+00:00,1715196031
1.13,2024-05-08 19:21:00+00:00,1715196060
3.08,2024-05-08 19:21:31+00:00,1715196091
6.02,2024-05-08 19:22:01+00:00,1715196121
1.53,2024-05-08 19:22:36+00:00,1715196156
12.4,2024-05-08 19:23:16+00:00,1715196196
1.57,2024-05-08 19:23:46+00:00,1715196226
1.32,2024-05-08 19:24:19+00:00,1715196259
1.71,2024-05-08 19:24:46+00:00,1715196286
1.64,2024-05-08 19:25:03+00:00,1715196303
2.46,2024-05-08 19:25:30+00:00,1715196330
1.37,2024-05-08 19:26:00+00:00,1715196360
121.68,2024-05-08 19:27:19+00:00,1715196439
9.38,2024-05-08 19:28:01+00:00,1715196481
3.55,2024-05-08 19:28:31+00:00,1715196511
1.32,2024-05-08 19:29:04+00:00,1715196544
48.96,2024-05-08 19:30:01+00:00,1715196601
1.07,2024-05-08 19:30:30+00:00,1715196630
14.01,2024-05-08 19:31:16+00:00,1715196676
8.82,2024-05-08 19:32:02+00:00,1715196722
2.82,2024-05-08 19:32:35+00:00,1715196755
16.76,2024-05-08 19:33:16+00:00,1715196796
1.26,2024-05-08 19:33:46+00:00,1715196826
6.04,2024-05-08 19:34:31+00:00,1715196871
1.43,2024-05-08 19:34:46+00:00,1715196886
1.01,2024-05-08 19:35:15+00:00,1715196915
1.39,2024-05-08 19:35:45+00:00,1715196945
2.24,2024-05-08 19:36:16+00:00,1715196976
33.45,2024-05-08 19:37:19+00:00,1715197039
2.8,2024-05-08 19:38:05+00:00,1715197085
6.69,2024-05-08 19:38:50+00:00,1715197130
1.14,2024-05-08 19:39:16+00:00,1715197156
4.96,2024-05-08 19:40:02+00:00,1715197202
3.81,2024-05-08 19:40:30+00:00,1715197230
1.65,2024-05-08 19:41:00+00:00,1715197260
1.24,2024-05-08 19:41:30+00:00,1715197290
1.61,2024-05-08 19:42:01+00:00,1715197321
5.62,2024-05-08 19:42:32+00:00,1715197352
1.04,2024-05-08 19:43:01+00:00,1715197381
3.96,2024-05-08 19:43:46+00:00,1715197426
1.09,2024-05-08 19:44:08+00:00,1715197448
3.42,2024-05-08 19:44:32+00:00,1715197472
12.72,2024-05-08 19:45:15+00:00,1715197515
4.21,2024-05-08 19:46:00+00:00,1715197560
1.39,2024-05-08 19:46:31+00:00,1715197591
1.66,2024-05-08 19:46:46+00:00,1715197606
1.06,2024-05-08 19:47:22+00:00,1715197642
1.64,2024-05-08 19:47:46+00:00,1715197666
1.13,2024-05-08 19:48:03+00:00,1715197683
3.82,2024-05-08 19:48:46+00:00,1715197726
1.66,2024-05-08 19:49:01+00:00,1715197741
6.48,2024-05-08 19:49:52+00:00,1715197792
2.01,2024-05-08 19:50:15+00:00,1715197815
1.92,2024-05-08 19:50:45+00:00,1715197845
1.35,2024-05-08 19:51:16+00:00,1715197876
1.88,2024-05-08 19:51:31+00:00,1715197891
1.25,2024-05-08 19:52:05+00:00,1715197925
2.69,2024-05-08 19:52:34+00:00,1715197954
4.58,2024-05-08 19:53:01+00:00,1715197981
3.25,2024-05-08 19:53:48+00:00,1715198028
22.57,2024-05-08 19:54:31+00:00,1715198071
1.21,2024-05-08 19:55:03+00:00,1715198103
29.37,2024-05-08 19:56:00+00:00,1715198160
5.46,2024-05-08 19:56:49+00:00,1715198209
2.41,2024-05-08 19:57:20+00:00,1715198240
3.77,2024-05-08 19:57:46+00:00,1715198266
2.0,2024-05-08 19:58:16+00:00,1715198296
7.09,2024-05-08 19:59:01+00:00,1715198341
1.47,2024-05-08 19:59:32+00:00,1715198372
1.16,2024-05-08 20:00:01+00:00,1715198401
1.27,2024-05-08 20:00:15+00:00,1715198415
2.62,2024-05-08 20:00:45+00:00,1715198445
1.02,2024-05-08 20:01:19+00:00,1715198479
3.98,2024-05-08 20:01:46+00:00,1715198506
13.99,2024-05-08 20:02:36+00:00,1715198556
1.69,2024-05-08 20:03:03+00:00,1715198583
3.7,2024-05-08 20:03:31+00:00,1715198611
2.22,2024-05-08 20:04:01+00:00,1715198641
2.72,2024-05-08 20:04:31+00:00,1715198671
5.82,2024-05-08 20:05:15+00:00,1715198715
6.3,2024-05-08 20:06:00+00:00,1715198760
4.08,2024-05-08 20:06:31+00:00,1715198791
1.19,2024-05-08 20:07:05+00:00,1715198825
1.56,2024-05-08 20:07:34+00:00,1715198854
1.07,2024-05-08 20:07:47+00:00,1715198867
1.29,2024-05-08 20:08:02+00:00,1715198882
17.98,2024-05-08 20:09:02+00:00,1715198942
1.2,2024-05-08 20:09:16+00:00,1715198956
1.15,2024-05-08 20:09:50+00:00,1715198990
8.28,2024-05-08 20:10:30+00:00,1715199030
2.12,2024-05-08 20:11:00+00:00,1715199060
1.51,2024-05-08 20:11:30+00:00,1715199090
2.24,2024-05-08 20:12:01+00:00,1715199121
1.01,2024-05-08 20:12:15+00:00,1715199135
1.48,2024-05-08 20:12:49+00:00,1715199169
1.01,2024-05-08 20:13:02+00:00,1715199182
1.27,2024-05-08 20:13:17+00:00,1715199197
1.95,2024-05-08 20:13:46+00:00,1715199226
1.88,2024-05-08 20:14:17+00:00,1715199257
1.04,2024-05-08 20:14:31+00:00,1715199271
1.44,2024-05-08 20:15:01+00:00,1715199301
7.25,2024-05-08 20:15:30+00:00,1715199330
1.0,2024-05-08 20:16:00+00:00,1715199360
1.4,2024-05-08 20:16:17+00:00,1715199377
2.68,2024-05-08 20:16:46+00:00,1715199406
1.21,2024-05-08 20:17:01+00:00,1715199421
1.66,2024-05-08 20:17:16+00:00,1715199436
1.49,2024-05-08 20:17:46+00:00,1715199466
3.36,2024-05-08 20:18:16+00:00,1715199496
14.77,2024-05-08 20:18:51+00:00,1715199531
1.21,2024-05-08 20:19:20+00:00,1715199560
1.27,2024-05-08 20:19:31+00:00,1715199571
1.78,2024-05-08 20:20:02+00:00,1715199602
1.26,2024-05-08 20:20:15+00:00,1715199615
1.3,2024-05-08 20:20:45+00:00,1715199645
2.24,2024-05-08 20:21:00+00:00,1715199660
1.06,2024-05-08 20:21:15+00:00,1715199675
1.3,2024-05-08 20:21:49+00:00,1715199709
1.3,2024-05-08 20:22:02+00:00,1715199722
2.96,2024-05-08 20:22:33+00:00,1715199753
1.38,2024-05-08 20:22:46+00:00,1715199766
8.38,2024-05-08 20:23:30+00:00,1715199810
1.89,2024-05-08 20:23:47+00:00,1715199827
1.52,2024-05-08 20:24:16+00:00,1715199856
1.13,2024-05-08 20:24:32+00:00,1715199872
1.1,2024-05-08 20:24:46+00:00,1715199886
1.14,2024-05-08 20:25:03+00:00,1715199903
2.6,2024-05-08 20:25:30+00:00,1715199930
1.48,2024-05-08 20:26:00+00:00,1715199960
3.23,2024-05-08 20:26:31+00:00,1715199991
1.89,2024-05-08 20:26:47+00:00,1715200007
1.46,2024-05-08 20:27:17+00:00,1715200037
12.6,2024-05-08 20:28:00+00:00,1715200080
9.22,2024-05-08 20:28:30+00:00,1715200110
3.09,2024-05-08 20:29:05+00:00,1715200145
9.83,2024-05-08 20:29:46+00:00,1715200186
33.08,2024-05-08 20:30:45+00:00,1715200245
1.69,2024-05-08 20:31:00+00:00,1715200260
1.0,2024-05-08 20:31:15+00:00,1715200275
1.17,2024-05-08 20:31:32+00:00,1715200292
2.2,2024-05-08 20:32:01+00:00,1715200321
1.79,2024-05-08 20:32:38+00:00,1715200358
5.36,2024-05-08 20:33:03+00:00,1715200383
6.03,2024-05-08 20:33:31+00:00,1715200411
7.5,2024-05-08 20:34:18+00:00,1715200458
1.01,2024-05-08 20:34:34+00:00,1715200474
2.37,2024-05-08 20:35:03+00:00,1715200503
2.48,2024-05-08 20:35:16+00:00,1715200516
1.03,2024-05-08 20:35:45+00:00,1715200545
2.14,2024-05-08 20:36:00+00:00,1715200560
1.96,2024-05-08 20:36:30+00:00,1715200590
1.0,2024-05-08 20:36:47+00:00,1715200607
6.03,2024-05-08 20:37:33+00:00,1715200653
1.72,2024-05-08 20:38:01+00:00,1715200681
8.61,2024-05-08 20:38:33+00:00,1715200713
169.17,2024-05-08 20:39:46+00:00,1715200786
2.2,2024-05-08 20:40:15+00:00,1715200815
7.61,2024-05-08 20:41:00+00:00,1715200860
1.13,2024-05-08 20:41:19+00:00,1715200879
8.16,2024-05-08 20:42:01+00:00,1715200921
1.83,2024-05-08 20:42:16+00:00,1715200936
1.11,2024-05-08 20:42:47+00:00,1715200967
1.29,2024-05-08 20:43:05+00:00,1715200985
1.34,2024-05-08 20:43:16+00:00,1715200996
252.7,2024-05-08 20:44:48+00:00,1715201088
9.03,2024-05-08 20:45:30+00:00,1715201130
3.05,2024-05-08 20:46:00+00:00,1715201160
3.02,2024-05-08 20:46:16+00:00,1715201176
1.22,2024-05-08 20:46:46+00:00,1715201206
1.8,2024-05-08 20:47:00+00:00,1715201220
82.44,2024-05-08 20:48:17+00:00,1715201297
3.35,2024-05-08 20:48:48+00:00,1715201328
1.19,2024-05-08 20:49:02+00:00,1715201342
1.69,2024-05-08 20:49:16+00:00,1715201356
1.57,2024-05-08 20:49:49+00:00,1715201389
3.49,2024-05-08 20:50:15+00:00,1715201415
1.17,2024-05-08 20:50:30+00:00,1715201430
3.11,2024-05-08 20:51:00+00:00,1715201460
4.09,2024-05-08 20:51:33+00:00,1715201493
1.53,2024-05-08 20:52:05+00:00,1715201525
2.61,2024-05-08 20:52:33+00:00,1715201553
1.47,2024-05-08 20:52:46+00:00,1715201566
3.76,2024-05-08 20:53:16+00:00,1715201596
6.74,2024-05-08 20:54:03+00:00,1715201643
2.16,2024-05-08 20:54:33+00:00,1715201673
1.38,2024-05-08 20:54:46+00:00,1715201686
1.67,2024-05-08 20:55:15+00:00,1715201715
2.41,2024-05-08 20:55:45+00:00,1715201745
3.46,2024-05-08 20:56:16+00:00,1715201776
1.06,2024-05-08 20:56:33+00:00,1715201793
1.18,2024-05-08 20:56:45+00:00,1715201805
1.51,2024-05-08 20:57:16+00:00,1715201836
2.32,2024-05-08 20:57:31+00:00,1715201851
1.14,2024-05-08 20:57:46+00:00,1715201866
5.82,2024-05-08 20:58:32+00:00,1715201912
3.06,2024-05-08 20:59:02+00:00,1715201942
1.07,2024-05-08 20:59:17+00:00,1715201957
1.64,2024-05-08 20:59:31+00:00,1715201971
1.78,2024-05-08 21:00:02+00:00,1715202002
1.26,2024-05-08 21:00:15+00:00,1715202015
1.82,2024-05-08 21:00:45+00:00,1715202045
1.28,2024-05-08 21:01:00+00:00,1715202060
3.48,2024-05-08 21:01:30+00:00,1715202090
7.75,2024-05-08 21:02:16+00:00,1715202136
2.22,2024-05-08 21:02:31+00:00,1715202151
1.01,2024-05-08 21:02:47+00:00,1715202167
1.33,2024-05-08 21:03:16+00:00,1715202196
1.37,2024-05-08 21:03:34+00:00,1715202214
2.41,2024-05-08 21:04:01+00:00,1715202241
2.03,2024-05-08 21:04:16+00:00,1715202256
30.3,2024-05-08 21:05:15+00:00,1715202315
1.4,2024-05-08 21:05:30+00:00,1715202330
1.83,2024-05-08 21:06:00+00:00,1715202360
1.47,2024-05-08 21:06:15+00:00,1715202375
1.4,2024-05-08 21:06:31+00:00,1715202391
1.06,2024-05-08 21:07:02+00:00,1715202422
1.18,2024-05-08 21:07:16+00:00,1715202436
2.99,2024-05-08 21:07:31+00:00,1715202451
1.22,2024-05-08 21:08:03+00:00,1715202483
3.58,2024-05-08 21:08:33+00:00,1715202513
2.21,2024-05-08 21:09:01+00:00,1715202541
5.07,2024-05-08 21:09:31+00:00,1715202571
6.49,2024-05-08 21:10:02+00:00,1715202602
2.87,2024-05-08 21:10:30+00:00,1715202630
4.31,2024-05-08 21:11:00+00:00,1715202660
3.28,2024-05-08 21:11:31+00:00,1715202691
3.64,2024-05-08 21:12:00+00:00,1715202720
1.57,2024-05-08 21:12:32+00:00,1715202752
1.81,2024-05-08 21:12:46+00:00,1715202766
1.81,2024-05-08 21:13:16+00:00,1715202796
1.62,2024-05-08 21:13:30+00:00,1715202810
1.59,2024-05-08 21:14:01+00:00,1715202841
2.41,2024-05-08 21:14:15+00:00,1715202855
4.81,2024-05-08 21:14:46+00:00,1715202886
2.28,2024-05-08 21:15:15+00:00,1715202915
2.89,2024-05-08 21:15:45+00:00,1715202945
2.93,2024-05-08 21:16:16+00:00,1715202976
1.45,2024-05-08 21:16:34+00:00,1715202994
2.82,2024-05-08 21:17:02+00:00,1715203022
2.91,2024-05-08 21:17:31+00:00,1715203051
1.31,2024-05-08 21:17:50+00:00,1715203070
9.93,2024-05-08 21:18:32+00:00,1715203112
1.06,2024-05-08 21:18:48+00:00,1715203128
1.0,2024-05-08 21:19:02+00:00,1715203142
1.21,2024-05-08 21:19:16+00:00,1715203156
1.0,2024-05-08 21:19:33+00:00,1715203173
3.21,2024-05-08 21:20:02+00:00,1715203202
1.31,2024-05-08 21:20:15+00:00,1715203215
1.16,2024-05-08 21:20:30+00:00,1715203230
3.79,2024-05-08 21:21:00+00:00,1715203260
2.76,2024-05-08 21:21:36+00:00,1715203296
6.99,2024-05-08 21:22:01+00:00,1715203321
2.45,2024-05-08 21:22:31+00:00,1715203351
5.77,2024-05-08 21:23:01+00:00,1715203381
8.8,2024-05-08 21:23:48+00:00,1715203428
2.38,2024-05-08 21:24:02+00:00,1715203442
9.8,2024-05-08 21:24:46+00:00,1715203486
5.17,2024-05-08 21:25:30+00:00,1715203530
1.26,2024-05-08 21:25:45+00:00,1715203545
10.72,2024-05-08 21:26:32+00:00,1715203592
1.22,2024-05-08 21:26:48+00:00,1715203608
8.49,2024-05-08 21:27:17+00:00,1715203637
3.3,2024-05-08 21:28:04+00:00,1715203684
6.48,2024-05-08 21:28:33+00:00,1715203713
